feature,priv_mean_abs_shap,unpriv_mean_abs_shap,difference
credit_amount_7824,,0.0,
credit_amount_783,,0.0,
credit_amount_7855,,0.0,
credit_amount_7865,,0.0,
credit_amount_7882,,0.0,
credit_amount_790,,0.0,
credit_amount_795,,0.0,
credit_amount_7966,,0.0,
credit_amount_797,,0.0,
credit_amount_7980,,0.0,
credit_amount_802,,0.0,
credit_amount_804,,0.0,
credit_amount_806,,0.0,
credit_amount_8065,,0.0,
credit_amount_8072,,0.004830268139968647,
credit_amount_8086,,0.0,
credit_amount_8133,,0.0,
credit_amount_8229,,0.0,
credit_amount_8318,,0.0,
credit_amount_8335,,0.0,
credit_amount_8358,,0.0,
credit_amount_836,,0.0,
credit_amount_8386,,0.0,
credit_amount_841,,0.0,
credit_amount_846,,0.0,
credit_amount_8471,,0.006352694889374556,
credit_amount_8487,,0.0,
credit_amount_8588,,0.0,
credit_amount_860,,0.0,
credit_amount_8613,,0.0,
credit_amount_8648,,0.0,
credit_amount_866,,0.0,
credit_amount_874,,0.0007718966771795447,
credit_amount_882,,0.0,
credit_amount_884,,0.00403151049017229,
credit_amount_8858,,0.0,
credit_amount_886,,0.0,
credit_amount_888,,0.0,
credit_amount_894,,0.0005264381117058088,
credit_amount_8947,,0.0,
credit_amount_8978,,0.0,
credit_amount_900,,0.0,
credit_amount_902,,0.0,
credit_amount_9034,,0.0,
credit_amount_9055,,0.0,
credit_amount_907,,0.0,
credit_amount_909,,0.0,
credit_amount_915,,0.0,
credit_amount_9157,,0.0,
credit_amount_918,,0.0,
credit_amount_926,,0.0,
credit_amount_9271,,0.0,
credit_amount_9277,,0.0,
credit_amount_9283,,0.0,
credit_amount_929,,0.0,
credit_amount_930,,0.0,
credit_amount_931,,0.004021778830031488,
credit_amount_932,,0.0,
credit_amount_936,,0.0,
credit_amount_937,,0.0,
credit_amount_939,,0.0,
credit_amount_9398,,0.0,
credit_amount_9436,,0.0,
credit_amount_947,,0.0,
credit_amount_950,,0.0,
credit_amount_951,,0.0,
credit_amount_9566,,0.0,
credit_amount_9572,,0.005678874852972027,
credit_amount_958,,0.0,
credit_amount_959,,0.0,
credit_amount_960,,0.0,
credit_amount_9629,,0.0,
credit_amount_975,,0.0,
credit_amount_976,,0.0,
credit_amount_983,,0.0,
credit_amount_9857,,0.0,
credit_amount_996,,0.0,
credit_amount_9960,,0.0,
credit_amount_999,,0.0,
savings_A62,,0.09322587479549266,
savings_A63,,0.03846980469219854,
savings_A64,,0.08120272928983166,
savings_A65,,0.21600188625202071,
employment_A72,,0.13000734180953985,
employment_A73,,0.07769895093589044,
employment_A74,,0.08405100006835767,
employment_A75,,0.026739237554644916,
installment_rate_2,,0.006358160226557209,
installment_rate_3,,0.0751009071190479,
installment_rate_4,,0.18326758607405316,
sex_A92,,0.038499325180713896,
sex_A93,,0.2462102107175569,
sex_A94,,0.084678851802478,
other_debtors_A102,,0.036976048887530685,
other_debtors_A103,,0.08621237400475358,
residence_2,,0.561965201310132,
residence_3,,0.19291374779356876,
residence_4,,0.22429244094554093,
property_A122,,0.1396694990101885,
property_A123,,0.04209048606795605,
property_A124,,0.31315320418666176,
other_installment_plans_A142,,0.017919199665109763,
other_installment_plans_A143,,0.21127740282584828,
housing_A152,,0.16924669249139565,
housing_A153,,0.0834325975909,
existing_credits_2,,0.04421887945687192,
existing_credits_3,,0.0032057804275714974,
existing_credits_4,,0.0,
job_A172,,0.08032804915957412,
job_A173,,0.07104197056697988,
job_A174,,0.059979436113719434,
num_dependents_2,,0.01774623434356557,
telephone_A192,,0.1216564889022804,
foreign_worker_A202,,0.0997543178760306,
age_group_young,,0.025781372706270237,
